Data;Produto;Volume (kg)
2022-12-28;Batata Inglesa;443
2022-07-01;Tomate;437
2022-02-16;Tomate;466
2022-03-31;Tomate;465
2022-05-05;Tomate;294
2022-06-03;Batata Inglesa;736
2022-06-08;Tomate;423
2022-05-04;Cebola;593
2022-01-26;Tomate;255
2022-05-04;Cebola;848
2022-07-14;Cebola;689
2022-10-03;Tomate;413
2022-05-17;Batata Inglesa;420
2022-05-25;Batata Inglesa;487
2022-02-15;Batata Inglesa;488
2022-10-10;Cebola;427
2022-10-13;Tomate;100
2022-05-23;Batata Inglesa;537
2022-12-27;Tomate;699
2022-01-13;Batata Inglesa;445
2022-12-14;Cebola;739
2022-08-11;Tomate;655
2022-05-13;Cebola;835
2022-05-06;Batata Inglesa;769
2022-11-21;Cebola;728
2022-01-27;Tomate;726
2022-04-05;Cebola;830
2022-02-28;Tomate;324
2022-12-14;Cebola;412
2022-04-28;Cebola;700
2022-01-12;Tomate;584
2022-10-31;Tomate;566
2022-02-11;Cebola;634
2022-07-04;Batata Inglesa;338
2022-05-09;Batata Inglesa;785
2022-05-05;Batata Inglesa;614
2022-12-21;Batata Inglesa;453
2022-10-06;Batata Inglesa;476
2022-10-07;Cebola;295
2022-08-22;Batata Inglesa;292
2022-04-14;Batata Inglesa;100
2022-07-29;Tomate;148
2022-04-01;Cebola;370
2022-07-26;Cebola;520
2022-04-19;Cebola;834
2022-10-13;Tomate;383
2022-07-15;Batata Inglesa;732
2022-04-11;Tomate;162
2022-01-06;Cebola;623
2022-03-18;Batata Inglesa;329
2022-01-19;Cebola;718
2022-11-10;Batata Inglesa;512
2022-11-08;Tomate;702
2022-09-19;Batata Inglesa;550
2022-01-24;Tomate;453
2022-05-31;Cebola;625
2022-12-05;Cebola;917
2022-09-30;Batata Inglesa;475
2022-10-14;Tomate;401
2022-12-13;Cebola;749
2022-03-30;Tomate;278
2022-03-08;Batata Inglesa;501
2022-06-22;Cebola;488
2022-09-12;Tomate;297
2022-05-06;Tomate;446
2022-12-27;Batata Inglesa;388
2022-07-01;Batata Inglesa;460
2022-06-20;Tomate;519
2022-01-19;Cebola;631
2022-12-22;Tomate;270
2022-03-28;Tomate;401
2022-01-14;Batata Inglesa;420
2022-06-20;Tomate;860
2022-12-09;Cebola;224
2022-07-14;Cebola;896
2022-09-22;Tomate;255
2022-11-28;Batata Inglesa;314
2022-11-08;Tomate;463
2022-08-22;Tomate;451
2022-04-19;Cebola;538
2022-06-20;Tomate;637
2022-12-22;Tomate;800
2022-01-03;Batata Inglesa;739
2022-05-16;Batata Inglesa;670
2022-05-24;Tomate;673
2022-02-17;Cebola;706
2022-08-23;Cebola;648
2022-10-18;Batata Inglesa;978
2022-08-22;Batata Inglesa;437
2022-11-23;Cebola;768
2022-12-19;Batata Inglesa;433
2022-10-13;Tomate;692
2022-04-06;Batata Inglesa;451
2022-11-07;Tomate;392
2022-04-08;Batata Inglesa;599
2022-04-12;Batata Inglesa;227
2022-12-16;Batata Inglesa;671
2022-10-18;Cebola;911
2022-08-26;Cebola;594
2022-05-16;Tomate;843
2022-11-29;Cebola;382
2022-12-26;Tomate;177
2022-08-17;Cebola;514
2022-05-06;Cebola;394
2022-03-11;Batata Inglesa;618
2022-09-16;Batata Inglesa;785
2022-02-18;Cebola;501
2022-03-07;Tomate;254
2022-06-24;Cebola;371
2022-09-29;Cebola;553
2022-07-29;Cebola;679
2022-02-17;Batata Inglesa;338
2022-06-30;Batata Inglesa;169
2022-08-17;Cebola;902
2022-06-17;Batata Inglesa;718
2022-08-09;Cebola;224
2022-11-23;Tomate;664
2022-01-19;Cebola;563
2022-11-14;Tomate;458
2022-03-22;Batata Inglesa;751
2022-10-17;Batata Inglesa;798
2022-03-10;Cebola;576
2022-08-11;Cebola;571
2022-04-25;Cebola;872
2022-03-24;Cebola;551
2022-01-04;Cebola;682
2022-04-12;Batata Inglesa;894
2022-10-13;Batata Inglesa;858
2022-10-12;Cebola;584
2022-05-03;Cebola;407
2022-10-26;Batata Inglesa;773
2022-12-30;Tomate;276
2022-12-23;Cebola;497
2022-04-01;Tomate;492
2022-04-14;Tomate;402
2022-05-03;Batata Inglesa;747
2022-12-09;Tomate;482
2022-10-26;Tomate;688
2022-11-08;Tomate;426
2022-11-03;Batata Inglesa;947
2022-10-19;Tomate;892
2022-04-15;Cebola;327
2022-04-22;Batata Inglesa;484
2022-06-24;Batata Inglesa;604
2022-09-30;Batata Inglesa;605
2022-09-22;Tomate;473
2022-08-15;Tomate;156
2022-07-19;Cebola;629
2022-04-28;Cebola;732
2022-12-20;Cebola;999
2022-04-04;Tomate;737
2022-02-18;Batata Inglesa;324
2022-10-21;Batata Inglesa;513
2022-11-01;Batata Inglesa;445
2022-06-06;Cebola;283
2022-03-03;Batata Inglesa;287
2022-11-15;Tomate;637
2022-09-01;Tomate;419
2022-04-27;Cebola;490
2022-01-27;Tomate;523
2022-12-20;Tomate;550
2022-08-30;Cebola;766
2022-04-20;Tomate;441
2022-01-19;Tomate;342
2022-07-05;Cebola;396
2022-01-05;Batata Inglesa;301
2022-11-02;Batata Inglesa;699
2022-08-22;Tomate;501
2022-01-21;Tomate;741
2022-06-13;Tomate;394
2022-12-16;Batata Inglesa;571
2022-06-14;Cebola;867
2022-07-13;Batata Inglesa;607
2022-02-28;Cebola;729
2022-04-04;Tomate;645
2022-05-26;Batata Inglesa;597
2022-03-08;Tomate;345
2022-10-24;Batata Inglesa;405
2022-08-11;Cebola;769
2022-05-27;Batata Inglesa;599
2022-08-04;Batata Inglesa;513
2022-09-14;Tomate;355
2022-11-29;Cebola;493
2022-07-21;Batata Inglesa;154
2022-12-21;Tomate;592
2022-04-29;Cebola;879
2022-07-25;Batata Inglesa;755
2022-07-07;Cebola;600
2022-04-29;Batata Inglesa;533
2022-02-21;Batata Inglesa;448
2022-11-10;Tomate;527
2022-08-26;Batata Inglesa;295
2022-08-01;Tomate;358
2022-11-29;Tomate;367
2022-11-23;Tomate;487
2022-10-10;Cebola;611
2022-09-16;Batata Inglesa;386
2022-04-13;Tomate;705
2022-02-22;Batata Inglesa;878
2022-11-09;Cebola;490
2022-05-26;Tomate;645
2022-06-10;Cebola;542
2022-04-06;Tomate;602
2022-04-22;Cebola;591
2022-08-24;Batata Inglesa;832
2022-05-12;Batata Inglesa;430
2022-09-13;Cebola;754
2022-02-25;Cebola;611
2022-10-05;Batata Inglesa;844
2022-09-16;Cebola;656
2022-11-16;Tomate;866
2022-06-15;Tomate;309
2022-10-03;Tomate;909
2022-11-01;Batata Inglesa;739
2022-01-26;Tomate;523
2022-07-11;Cebola;479
2022-05-24;Batata Inglesa;461
2022-08-15;Batata Inglesa;999
2022-04-12;Tomate;454
2022-11-02;Cebola;393
2022-08-02;Cebola;849
2022-03-29;Tomate;762
2022-08-23;Tomate;638
2022-02-04;Batata Inglesa;457
2022-06-13;Cebola;690
2022-09-05;Cebola;252
2022-02-25;Cebola;688
2022-01-31;Tomate;709
2022-05-31;Cebola;699
2022-03-23;Cebola;621
2022-07-18;Batata Inglesa;277
2022-02-15;Tomate;563
2022-08-30;Batata Inglesa;672
2022-11-08;Batata Inglesa;447
2022-11-25;Tomate;896
2022-06-14;Tomate;529
2022-01-24;Batata Inglesa;722
2022-04-21;Batata Inglesa;541
2022-08-26;Batata Inglesa;391
2022-01-03;Cebola;223
2022-11-30;Batata Inglesa;579
2022-07-25;Tomate;188
2022-01-11;Batata Inglesa;729
2022-11-14;Batata Inglesa;770
2022-02-21;Batata Inglesa;786
2022-03-04;Tomate;582
2022-11-22;Cebola;759
2022-03-25;Batata Inglesa;360
2022-01-28;Tomate;445
2022-01-03;Batata Inglesa;586
2022-01-31;Batata Inglesa;438
2022-03-25;Batata Inglesa;721
2022-06-22;Tomate;289
2022-01-14;Cebola;284
2022-08-05;Batata Inglesa;420
2022-04-19;Tomate;299
2022-08-02;Batata Inglesa;354
2022-09-14;Batata Inglesa;810
2022-04-08;Cebola;715
2022-07-19;Batata Inglesa;978
2022-12-06;Batata Inglesa;429
2022-03-24;Batata Inglesa;474
2022-07-29;Cebola;492
2022-03-14;Tomate;322
2022-09-12;Tomate;655
2022-04-13;Tomate;714
2022-08-31;Cebola;418
2022-03-07;Batata Inglesa;536
2022-03-29;Cebola;370
2022-11-21;Tomate;455
2022-12-28;Cebola;543
2022-02-15;Tomate;352
2022-05-05;Tomate;582
2022-02-23;Batata Inglesa;856
2022-03-11;Tomate;223
2022-12-22;Cebola;384
2022-11-14;Batata Inglesa;619
2022-03-11;Tomate;666
2022-12-27;Cebola;810
2022-03-21;Batata Inglesa;450
2022-07-04;Batata Inglesa;187
2022-06-16;Cebola;860
2022-08-12;Cebola;562
2022-05-20;Tomate;221
2022-10-14;Tomate;408
2022-09-20;Cebola;538
2022-10-04;Batata Inglesa;646
2022-01-06;Cebola;345
2022-10-25;Cebola;377
2022-05-11;Cebola;709
2022-05-06;Batata Inglesa;620
2022-04-27;Batata Inglesa;470
2022-02-01;Batata Inglesa;790
2022-09-28;Batata Inglesa;383
2022-07-25;Tomate;477
2022-06-15;Tomate;341
2022-04-28;Tomate;498
2022-04-14;Tomate;755
2022-03-11;Cebola;728
2022-05-31;Cebola;678
2022-03-24;Tomate;565
2022-02-07;Cebola;789
2022-08-22;Cebola;702
2022-10-10;Cebola;502
2022-08-11;Tomate;756
2022-09-05;Batata Inglesa;631
2022-03-18;Tomate;618
2022-03-28;Cebola;463
2022-06-24;Tomate;404
2022-04-01;Tomate;537
2022-12-09;Batata Inglesa;886
2022-11-15;Batata Inglesa;283
2022-07-07;Batata Inglesa;893
2022-06-28;Tomate;621
2022-05-31;Cebola;696
2022-04-26;Cebola;324
2022-09-13;Tomate;926
2022-12-09;Cebola;854
2022-05-13;Cebola;100
2022-10-17;Cebola;604
2022-11-14;Tomate;733
2022-05-19;Cebola;502
2022-02-18;Cebola;627
2022-01-06;Cebola;697
2022-11-11;Batata Inglesa;537
2022-02-11;Batata Inglesa;643
2022-04-27;Tomate;646
2022-05-18;Cebola;289
2022-07-08;Tomate;742
2022-09-28;Cebola;631
2022-05-05;Batata Inglesa;343
2022-12-16;Batata Inglesa;532
2022-11-01;Batata Inglesa;429
2022-06-22;Batata Inglesa;527
2022-01-25;Tomate;638
2022-03-03;Batata Inglesa;497
2022-12-22;Cebola;508
2022-12-14;Cebola;136
2022-07-05;Batata Inglesa;604
2022-10-27;Cebola;364
2022-11-15;Batata Inglesa;241
2022-09-20;Tomate;887
2022-05-25;Cebola;124
2022-10-21;Batata Inglesa;698
2022-10-26;Tomate;223
2022-08-25;Batata Inglesa;474
2022-11-07;Tomate;849
2022-12-20;Cebola;589
2022-04-14;Cebola;168
2022-04-11;Cebola;162
2022-12-21;Batata Inglesa;470
2022-06-17;Cebola;522
2022-07-14;Cebola;180
2022-09-23;Batata Inglesa;707
2022-08-16;Tomate;700
2022-02-16;Batata Inglesa;774
2022-08-23;Batata Inglesa;598
2022-12-20;Batata Inglesa;536
2022-09-23;Tomate;517
2022-03-02;Batata Inglesa;671
2022-11-17;Batata Inglesa;935
2022-02-09;Batata Inglesa;503
2022-06-28;Tomate;698
2022-03-03;Cebola;392
2022-01-26;Cebola;717
2022-07-12;Batata Inglesa;765
2022-08-29;Batata Inglesa;452
2022-11-04;Cebola;483
2022-05-13;Batata Inglesa;532
2022-06-29;Batata Inglesa;178
2022-11-14;Batata Inglesa;631
2022-11-08;Cebola;241
2022-05-05;Cebola;513
2022-09-01;Batata Inglesa;317
2022-12-23;Cebola;100
2022-02-02;Tomate;567
2022-12-29;Cebola;658
2022-09-02;Cebola;899
2022-11-18;Cebola;579
2022-05-11;Cebola;406
2022-09-02;Batata Inglesa;742
2022-01-06;Cebola;284
2022-10-10;Batata Inglesa;531
2022-07-27;Batata Inglesa;812
2022-08-19;Tomate;587
2022-08-15;Tomate;657
2022-07-14;Tomate;520
2022-03-08;Tomate;495
2022-12-21;Cebola;239
2022-08-01;Cebola;537
2022-01-10;Tomate;473
2022-10-31;Tomate;592
2022-10-24;Batata Inglesa;540
2022-10-17;Tomate;424
2022-05-04;Tomate;633
2022-02-08;Tomate;653
2022-09-15;Cebola;999
2022-06-03;Batata Inglesa;100
2022-09-29;Cebola;458
2022-10-12;Cebola;611
2022-04-19;Cebola;452
2022-08-26;Tomate;821
2022-06-22;Tomate;613
2022-11-07;Batata Inglesa;856
2022-09-01;Batata Inglesa;577
2022-04-18;Batata Inglesa;582
2022-01-04;Batata Inglesa;110
2022-04-13;Tomate;704
2022-10-21;Cebola;421
2022-10-14;Batata Inglesa;509
2022-06-09;Cebola;491
2022-01-31;Cebola;326
2022-12-06;Cebola;356
2022-08-09;Cebola;282
2022-08-29;Cebola;613
2022-11-22;Tomate;360
2022-09-06;Cebola;545
2022-01-21;Tomate;760
2022-02-22;Cebola;663
2022-02-24;Batata Inglesa;780
2022-09-01;Batata Inglesa;562
2022-10-31;Batata Inglesa;840
2022-08-18;Cebola;907
2022-10-11;Tomate;629
2022-08-01;Batata Inglesa;346
2022-04-11;Batata Inglesa;568
2022-05-24;Batata Inglesa;330
2022-08-16;Batata Inglesa;590
2022-03-01;Tomate;481
2022-08-01;Tomate;404
2022-10-20;Batata Inglesa;653
2022-01-07;Batata Inglesa;197
2022-10-26;Batata Inglesa;529
2022-09-29;Batata Inglesa;268
2022-06-17;Tomate;644
2022-08-24;Tomate;265
2022-09-29;Batata Inglesa;472
2022-02-16;Cebola;307
2022-08-17;Cebola;284
2022-02-10;Batata Inglesa;592
2022-10-21;Batata Inglesa;448
2022-02-07;Tomate;518
2022-05-11;Tomate;610
2022-07-13;Batata Inglesa;805
2022-01-18;Batata Inglesa;264
2022-11-08;Batata Inglesa;363
2022-08-11;Tomate;732
2022-09-12;Batata Inglesa;465
2022-11-25;Tomate;340
2022-04-29;Cebola;619
2022-05-06;Batata Inglesa;284
2022-06-17;Cebola;719
2022-05-04;Tomate;705
2022-11-01;Tomate;495
2022-04-13;Cebola;366
2022-09-23;Batata Inglesa;284
2022-12-09;Tomate;460
2022-11-02;Cebola;676
2022-09-30;Batata Inglesa;744
2022-06-28;Batata Inglesa;501
2022-10-20;Tomate;560
2022-03-24;Batata Inglesa;353
2022-05-20;Batata Inglesa;513
2022-06-30;Batata Inglesa;403
2022-06-23;Cebola;749
2022-04-01;Tomate;514
2022-08-25;Tomate;510
2022-04-26;Tomate;463
2022-05-24;Tomate;461
2022-01-03;Tomate;776
2022-08-05;Cebola;401
2022-09-29;Batata Inglesa;600
2022-12-01;Tomate;694
2022-12-19;Tomate;508
2022-10-17;Tomate;698
2022-04-26;Cebola;604
2022-09-20;Cebola;733
2022-08-02;Cebola;540
2022-06-30;Cebola;663
2022-12-01;Batata Inglesa;451
2022-09-30;Batata Inglesa;615
2022-01-14;Cebola;430
2022-12-06;Batata Inglesa;479
2022-11-17;Batata Inglesa;626
2022-02-01;Batata Inglesa;578
2022-02-15;Tomate;389
2022-02-22;Batata Inglesa;509
2022-12-19;Tomate;567
2022-11-15;Batata Inglesa;401
2022-04-08;Cebola;924
2022-02-23;Cebola;666
2022-08-09;Tomate;249
2022-07-07;Cebola;732
2022-09-14;Tomate;665
2022-07-15;Tomate;503
2022-05-10;Batata Inglesa;664
2022-10-25;Tomate;389
2022-08-24;Tomate;773
2022-05-27;Cebola;999
2022-12-02;Batata Inglesa;855
2022-08-19;Tomate;773
2022-03-02;Batata Inglesa;675
2022-06-30;Tomate;679
2022-09-13;Batata Inglesa;391
2022-01-24;Tomate;291
2022-01-31;Tomate;577
2022-12-01;Batata Inglesa;912
2022-07-25;Batata Inglesa;609
2022-12-05;Batata Inglesa;549
2022-11-02;Batata Inglesa;601
2022-12-13;Cebola;650
2022-05-05;Tomate;380
2022-02-22;Tomate;508
2022-09-05;Tomate;398
2022-01-18;Batata Inglesa;755
2022-07-12;Cebola;564
2022-12-01;Cebola;689
2022-02-17;Cebola;618
2022-04-07;Tomate;586
2022-06-28;Cebola;305
2022-07-11;Cebola;430
2022-11-29;Tomate;665
2022-04-27;Batata Inglesa;316
2022-02-10;Cebola;632
2022-11-24;Tomate;650
2022-05-12;Tomate;595
2022-08-26;Tomate;346
2022-01-06;Cebola;439
2022-09-14;Batata Inglesa;499
2022-02-09;Tomate;249
2022-02-25;Cebola;434
2022-06-21;Tomate;438
2022-11-21;Batata Inglesa;550
2022-08-22;Cebola;889
2022-03-03;Batata Inglesa;999
2022-11-25;Cebola;495
2022-12-19;Cebola;323
2022-04-19;Tomate;519
2022-09-12;Batata Inglesa;585
2022-03-28;Batata Inglesa;427
2022-03-03;Batata Inglesa;594
2022-11-01;Batata Inglesa;286
2022-05-03;Cebola;742
2022-01-07;Cebola;810
2022-10-26;Batata Inglesa;726
2022-07-13;Cebola;755
2022-01-24;Tomate;291
2022-09-12;Tomate;737
2022-12-20;Batata Inglesa;999
2022-09-07;Cebola;709
2022-04-19;Cebola;289
2022-10-10;Batata Inglesa;448
2022-09-28;Tomate;674
2022-10-12;Batata Inglesa;568
2022-08-26;Batata Inglesa;127
2022-10-12;Cebola;686
2022-02-10;Tomate;528
2022-12-21;Batata Inglesa;578
2022-11-28;Tomate;674
2022-12-21;Tomate;283
2022-12-21;Batata Inglesa;833
2022-11-09;Tomate;355
2022-06-21;Batata Inglesa;725
2022-11-25;Cebola;664
2022-07-25;Tomate;512
2022-05-26;Batata Inglesa;228
2022-04-21;Batata Inglesa;888
2022-04-14;Batata Inglesa;260
2022-02-11;Cebola;668
2022-12-08;Tomate;518
2022-12-14;Tomate;445
2022-06-29;Cebola;800
2022-08-17;Cebola;413
2022-05-26;Batata Inglesa;798
2022-05-06;Cebola;615
2022-09-01;Cebola;610
2022-12-15;Tomate;224
2022-05-16;Cebola;560
2022-09-06;Tomate;366
2022-10-27;Tomate;214
2022-10-26;Batata Inglesa;577
2022-08-02;Tomate;915
2022-07-22;Batata Inglesa;757
2022-01-19;Tomate;499
2022-08-16;Tomate;514
2022-10-12;Cebola;524
2022-08-12;Tomate;726
2022-12-02;Cebola;610
2022-11-28;Batata Inglesa;644
2022-09-02;Tomate;505
2022-09-30;Batata Inglesa;705
2022-12-29;Batata Inglesa;501
2022-02-04;Cebola;380
2022-06-27;Batata Inglesa;719
2022-02-08;Batata Inglesa;718
2022-02-25;Batata Inglesa;527
2022-04-01;Cebola;945
2022-04-04;Tomate;584
2022-11-03;Batata Inglesa;879
2022-09-21;Batata Inglesa;371
2022-12-08;Cebola;441
2022-05-09;Batata Inglesa;621
2022-06-30;Tomate;325
2022-10-03;Batata Inglesa;551
2022-07-06;Batata Inglesa;627
2022-06-16;Batata Inglesa;584
2022-01-20;Tomate;153
2022-03-24;Tomate;510
2022-04-07;Tomate;521
2022-11-28;Batata Inglesa;361
2022-09-26;Cebola;164
2022-01-03;Tomate;596
2022-04-20;Batata Inglesa;538
2022-07-14;Batata Inglesa;363
2022-11-22;Batata Inglesa;393
2022-08-09;Batata Inglesa;799
2022-07-06;Tomate;806
2022-02-02;Cebola;105
2022-02-01;Batata Inglesa;469
2022-07-14;Tomate;566
2022-01-17;Tomate;207
2022-03-09;Tomate;733
2022-09-16;Batata Inglesa;374
2022-08-23;Tomate;549
2022-12-29;Tomate;828
2022-05-25;Cebola;752
2022-02-18;Batata Inglesa;660
2022-11-09;Batata Inglesa;687
2022-11-16;Cebola;710
2022-01-27;Batata Inglesa;595
2022-06-22;Tomate;322
2022-08-03;Cebola;634
2022-11-01;Tomate;585
2022-04-25;Batata Inglesa;294
2022-10-21;Tomate;408
2022-12-16;Cebola;354
2022-06-06;Batata Inglesa;772
2022-09-28;Cebola;163
2022-03-24;Batata Inglesa;764
2022-10-05;Batata Inglesa;479
2022-05-25;Cebola;774
2022-02-02;Batata Inglesa;542
2022-03-31;Cebola;510
2022-08-12;Cebola;372
2022-04-21;Tomate;636
2022-02-24;Batata Inglesa;630
2022-11-15;Cebola;606
2022-08-29;Tomate;584
2022-11-29;Tomate;362
2022-03-11;Batata Inglesa;391
2022-06-07;Cebola;760
2022-08-16;Tomate;413
2022-05-23;Cebola;276
2022-08-02;Tomate;247
2022-06-24;Cebola;385
2022-11-08;Batata Inglesa;241
2022-07-20;Cebola;298
2022-03-11;Batata Inglesa;641
2022-01-06;Tomate;541
2022-06-30;Tomate;770
2022-04-05;Tomate;744
2022-04-29;Cebola;918
2022-03-03;Tomate;472
2022-03-03;Cebola;563
2022-05-20;Tomate;556
2022-07-18;Cebola;849
2022-08-10;Cebola;417
2022-09-20;Cebola;503
2022-08-08;Batata Inglesa;700
2022-08-24;Tomate;325
2022-10-12;Batata Inglesa;809
2022-01-17;Cebola;506
2022-06-16;Batata Inglesa;701
2022-10-28;Cebola;727
2022-08-22;Tomate;532
2022-04-29;Batata Inglesa;244
2022-03-14;Batata Inglesa;865
2022-10-10;Batata Inglesa;764
2022-08-08;Batata Inglesa;100
2022-04-22;Tomate;735
2022-07-12;Batata Inglesa;374
2022-11-07;Batata Inglesa;709
2022-02-01;Tomate;806
2022-01-27;Cebola;520
2022-03-31;Cebola;329
2022-10-17;Cebola;609
2022-08-29;Cebola;562
2022-05-09;Tomate;851
2022-03-30;Batata Inglesa;547
2022-08-03;Tomate;372
2022-02-09;Tomate;488
2022-08-19;Cebola;459
2022-09-26;Batata Inglesa;406
2022-11-23;Batata Inglesa;312
2022-08-04;Cebola;709
2022-04-21;Cebola;257
2022-11-28;Batata Inglesa;204
2022-03-29;Tomate;796
2022-08-05;Batata Inglesa;405
2022-04-15;Batata Inglesa;267
2022-05-03;Tomate;382
2022-03-08;Cebola;504
2022-12-28;Cebola;487
2022-04-05;Batata Inglesa;331
2022-02-17;Tomate;459
2022-12-08;Cebola;139
2022-03-01;Cebola;642
2022-02-15;Tomate;221
2022-03-31;Tomate;505
2022-02-23;Cebola;791
2022-03-17;Cebola;465
2022-08-29;Batata Inglesa;433
2022-09-20;Cebola;707
2022-03-28;Cebola;453
2022-07-07;Batata Inglesa;366
2022-09-29;Tomate;601
2022-12-23;Tomate;435
2022-11-24;Cebola;525
2022-05-13;Tomate;415
2022-11-01;Batata Inglesa;444
2022-11-10;Batata Inglesa;517
2022-01-25;Batata Inglesa;802
2022-02-08;Tomate;505
2022-02-08;Tomate;701
2022-04-22;Cebola;601
2022-10-11;Cebola;619
2022-08-12;Batata Inglesa;424
2022-07-01;Tomate;281
2022-10-11;Batata Inglesa;552
2022-05-16;Batata Inglesa;255
2022-06-20;Cebola;313
2022-10-19;Cebola;519
2022-03-04;Cebola;475
2022-04-19;Batata Inglesa;591
2022-06-29;Batata Inglesa;811
2022-07-07;Batata Inglesa;579
2022-10-21;Cebola;719
2022-09-08;Tomate;999
2022-05-18;Batata Inglesa;413
2022-06-17;Cebola;575
2022-01-26;Batata Inglesa;306
2022-04-07;Batata Inglesa;528
2022-11-22;Batata Inglesa;853
2022-06-10;Tomate;689
2022-01-20;Tomate;549
2022-01-17;Tomate;586
2022-08-30;Batata Inglesa;551
2022-05-25;Tomate;374
2022-06-28;Tomate;579
2022-02-24;Cebola;811
2022-09-07;Batata Inglesa;418
2022-12-22;Batata Inglesa;695
2022-10-24;Batata Inglesa;162
2022-06-24;Batata Inglesa;527
2022-07-08;Cebola;241
2022-07-15;Cebola;677
2022-10-28;Batata Inglesa;513
2022-09-05;Cebola;403
2022-02-18;Batata Inglesa;436
2022-08-12;Cebola;547
2022-10-14;Tomate;603
2022-10-21;Batata Inglesa;489
2022-12-22;Tomate;732
2022-01-18;Batata Inglesa;535
2022-09-20;Batata Inglesa;510
2022-10-27;Cebola;646
2022-03-24;Cebola;416
2022-09-06;Tomate;614
2022-05-25;Tomate;748
2022-10-10;Batata Inglesa;662
2022-01-20;Tomate;423
2022-04-15;Tomate;341
2022-01-18;Batata Inglesa;694
2022-10-24;Tomate;584
2022-10-27;Cebola;249
2022-04-15;Batata Inglesa;566
2022-12-05;Batata Inglesa;681
2022-09-07;Tomate;723
2022-01-13;Tomate;974
2022-05-19;Tomate;525
2022-01-12;Tomate;480
2022-08-15;Cebola;532
2022-03-23;Cebola;865
2022-03-01;Cebola;463
2022-11-07;Tomate;719
2022-10-19;Cebola;610
2022-10-17;Batata Inglesa;683
2022-07-26;Tomate;675
2022-09-16;Cebola;515
2022-04-15;Cebola;484
2022-05-23;Cebola;313
2022-10-19;Batata Inglesa;467
2022-05-20;Batata Inglesa;500
2022-02-08;Cebola;576
2022-08-31;Batata Inglesa;175
2022-11-23;Tomate;510
2022-08-11;Cebola;748
2022-02-04;Cebola;627
2022-01-05;Batata Inglesa;702
2022-12-29;Tomate;354
2022-11-09;Tomate;711
2022-03-01;Cebola;524
2022-05-24;Tomate;936
2022-04-15;Batata Inglesa;460
2022-01-06;Cebola;341
2022-02-24;Tomate;599
2022-08-25;Cebola;201
2022-03-16;Batata Inglesa;541
2022-04-12;Cebola;622
2022-11-15;Cebola;755
2022-03-18;Tomate;306
2022-08-11;Batata Inglesa;354
2022-05-13;Batata Inglesa;753
2022-03-08;Cebola;316
2022-04-29;Cebola;512
2022-10-27;Cebola;774
2022-07-08;Tomate;699
2022-01-26;Batata Inglesa;521
2022-02-08;Batata Inglesa;348
2022-10-27;Tomate;501
2022-11-04;Cebola;224
2022-09-09;Batata Inglesa;686
2022-07-05;Tomate;336
2022-12-19;Cebola;422
2022-02-10;Cebola;863
2022-09-19;Cebola;744
2022-07-27;Cebola;876
2022-03-29;Cebola;581
2022-12-07;Tomate;625
2022-04-12;Tomate;263
2022-02-25;Cebola;567
2022-10-10;Cebola;622
2022-10-18;Cebola;497
2022-07-20;Batata Inglesa;411
2022-08-18;Tomate;625
2022-07-08;Cebola;726
2022-11-03;Cebola;549
2022-04-06;Tomate;519
2022-03-04;Tomate;486
2022-12-15;Tomate;387
2022-02-04;Batata Inglesa;469
2022-02-22;Cebola;481
2022-11-30;Tomate;685
2022-05-18;Tomate;713
2022-04-29;Batata Inglesa;209
2022-07-20;Batata Inglesa;646
2022-10-10;Batata Inglesa;826
2022-05-27;Cebola;358
2022-12-22;Tomate;706
2022-10-25;Batata Inglesa;454
2022-01-03;Cebola;432
2022-06-06;Cebola;551
2022-12-08;Cebola;573
2022-03-25;Cebola;613
2022-12-07;Batata Inglesa;324
2022-08-09;Cebola;499
2022-07-29;Tomate;916
2022-04-07;Tomate;691
2022-10-07;Batata Inglesa;907
2022-06-28;Batata Inglesa;698
2022-01-18;Batata Inglesa;680
2022-04-13;Tomate;569
2022-01-27;Tomate;551
2022-04-04;Batata Inglesa;456
2022-06-06;Batata Inglesa;127
2022-10-05;Tomate;434
2022-04-25;Cebola;549
2022-08-23;Cebola;684
2022-02-01;Tomate;501
2022-03-11;Cebola;660
2022-09-09;Batata Inglesa;270
2022-09-13;Batata Inglesa;411
2022-10-25;Batata Inglesa;670
2022-03-18;Cebola;716
2022-10-12;Batata Inglesa;500
2022-04-18;Batata Inglesa;665
2022-05-30;Batata Inglesa;905
2022-09-28;Tomate;607
2022-02-22;Batata Inglesa;293
2022-02-23;Batata Inglesa;443
2022-10-21;Batata Inglesa;432
2022-08-01;Batata Inglesa;584
2022-05-12;Tomate;127
2022-12-29;Tomate;502
2022-11-18;Tomate;409
2022-07-01;Tomate;588
2022-06-17;Batata Inglesa;661
2022-02-21;Tomate;375
2022-01-10;Cebola;736
2022-09-19;Batata Inglesa;458
2022-04-28;Cebola;631
2022-12-14;Batata Inglesa;372
2022-06-27;Tomate;426
2022-02-11;Batata Inglesa;183
2022-09-06;Batata Inglesa;288
2022-01-04;Batata Inglesa;812
2022-02-10;Batata Inglesa;869
2022-06-22;Batata Inglesa;640
2022-08-03;Cebola;397
2022-03-16;Batata Inglesa;509
2022-10-04;Cebola;826
2022-12-12;Tomate;749
2022-02-14;Batata Inglesa;659
2022-12-23;Cebola;364
